,age_building,count_floors_pre_eq,height_ft_pre_eq,plinth_area_sq_ft,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,condition_post_eq,has_geotechnical_risk,has_geotechnical_risk_fault_crack,has_geotechnical_risk_flood,has_geotechnical_risk_land_settlement,has_geotechnical_risk_landslide,has_geotechnical_risk_liquefaction,has_geotechnical_risk_other,has_geotechnical_risk_rock_fall,damage_grade
360125,55,2,14,160,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,4
573756,13,2,11,462,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
260587,42,2,14,300,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
22909,7,2,16,230,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39558,10,1,10,448,0,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
440162,65,2,17,250,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
126919,10,3,18,225,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
34746,25,1,6,252,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
267389,19,3,25,260,0,2,2,2,2,3,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
206208,7,1,10,515,0,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4
449969,28,2,20,420,0,2,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
170781,6,2,14,330,0,2,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
365856,15,1,8,150,1,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,4
363088,17,2,14,330,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
445187,15,3,24,340,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
19309,12,3,21,742,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
420073,13,3,21,660,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
321902,18,3,25,225,2,2,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,4
10836,19,2,14,364,0,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,2
487850,20,2,14,263,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
445027,12,2,20,175,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
496226,28,3,25,246,0,2,1,1,1,3,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,1,3
206988,20,2,15,275,0,3,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,2
417025,32,3,21,360,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
503229,15,3,30,600,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,2
492662,70,2,16,160,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
32573,28,2,16,117,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
491921,20,2,15,247,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
79381,62,2,14,400,0,2,1,2,2,3,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
501791,43,2,12,280,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
124892,82,2,18,440,2,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
23084,32,2,13,364,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
135908,21,3,30,1005,0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
401424,27,2,17,504,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
215097,5,2,18,388,0,3,2,2,2,3,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,3
499384,14,1,10,368,1,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
345595,19,3,16,260,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
82732,50,2,12,318,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,1,1
183499,27,2,15,403,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
141466,32,2,17,860,1,2,1,2,1,3,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
568280,10,1,10,450,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
229238,17,1,9,204,1,2,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
228424,15,2,14,210,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
381082,33,2,20,252,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
407889,26,3,22,330,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
49340,30,2,14,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
249426,13,2,12,282,0,2,1,1,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
273363,70,3,18,320,0,2,1,2,1,3,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
136275,20,4,36,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
530185,30,2,20,1000,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
283481,24,3,21,304,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
432967,45,3,21,425,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
272836,8,3,17,340,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
544673,5,1,11,300,0,1,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175462,2,2,16,350,0,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
522386,15,2,14,550,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
223865,22,2,20,432,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
59225,27,2,18,521,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,2
498588,5,1,15,220,0,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
301766,3,2,18,620,2,2,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4
49995,65,2,12,360,1,2,1,2,2,3,9,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
346970,4,2,18,656,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1
192246,10,2,14,293,1,2,1,2,2,3,0,0,1,0,0,0,0,1,1,1,0,5,1,0,0,0,0,0,0,1,2
260662,12,2,14,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
245957,99,1,10,364,0,2,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,2
120315,45,4,28,200,0,2,1,2,2,2,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
16233,12,2,18,648,2,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
144249,30,2,15,620,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
30964,10,1,10,240,0,2,2,2,3,3,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,1,1,0,0,0,3
418134,15,2,16,460,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
133293,18,2,15,440,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
226229,7,2,12,729,1,2,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
175411,45,1,10,325,0,2,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
63624,15,2,16,460,0,2,1,2,2,3,0,0,1,1,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,2
357308,50,2,16,480,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,3
304102,7,2,14,333,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
268138,24,3,17,480,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,1,4
426770,22,2,14,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
290554,14,2,18,360,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
503571,5,1,10,759,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,5,1,0,1,0,1,0,0,1,1
272364,18,3,17,303,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
98507,23,2,16,540,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
462869,5,3,22,380,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
362181,12,2,17,504,0,2,1,2,2,3,0,1,1,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,4
282613,19,3,18,345,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
330008,2,3,27,2700,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
346269,20,2,15,390,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
381195,25,2,16,304,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
23571,0,1,9,420,0,2,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,4
377574,15,2,16,400,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
530571,8,1,10,573,0,2,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
491763,16,2,13,265,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
320351,15,2,20,506,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
42918,50,2,15,276,1,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1
371227,85,1,12,220,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
330174,25,2,18,280,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
275523,7,2,18,305,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
207109,0,2,12,490,0,3,1,2,2,3,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4
553046,70,2,13,200,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
441622,40,2,14,364,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
583783,46,2,20,510,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
361264,10,1,7,1152,0,2,0,2,3,3,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
433558,12,2,20,490,2,2,1,2,2,1,0,0,1,0,0,0,0,1,1,1,0,3,1,0,0,0,1,0,0,0,4
16622,28,2,16,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6269,50,2,12,256,0,4,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
566693,41,2,12,378,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
492428,23,2,18,250,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
106185,36,4,32,700,1,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
71301,40,2,18,324,0,2,1,2,1,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
419126,15,2,15,260,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,4
319454,16,3,19,300,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
39577,44,2,16,378,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74008,10,1,12,360,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2
145008,51,3,30,320,0,2,2,1,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
528976,20,4,40,1325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386512,7,4,36,300,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143317,35,3,30,600,0,2,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
276601,12,2,12,320,1,2,1,2,2,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
464554,12,2,20,190,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
509245,34,2,16,500,0,2,1,2,2,3,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
79174,5,1,10,576,0,2,1,2,3,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,3
159753,40,2,18,250,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
314541,22,2,12,392,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
216024,7,2,18,720,0,3,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
255599,3,2,16,260,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
96458,25,2,20,370,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
41858,8,1,6,200,1,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
15647,20,2,16,326,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
63316,28,2,12,440,0,2,1,2,2,1,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,2
261481,12,2,16,420,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,4
9269,20,2,12,238,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
513701,6,2,17,345,0,2,1,2,1,3,2,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1
578416,38,2,14,357,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
505413,20,2,12,140,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
558389,55,2,13,428,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
451053,60,3,20,384,0,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
486424,3,1,8,221,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
509939,100,1,8,400,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,3
374742,30,2,16,400,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
354072,5,2,18,624,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
118945,40,3,24,300,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
328453,2,1,7,300,1,2,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
469121,5,2,14,250,1,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
126481,16,2,14,1000,0,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
88968,20,2,12,375,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
198676,50,2,12,360,0,3,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2
224521,4,2,15,495,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4403,13,2,16,600,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
487004,80,2,13,410,0,2,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
317394,4,3,24,400,0,2,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,4
52025,35,2,15,280,1,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
374430,25,3,20,345,0,2,1,2,2,3,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
281367,1,2,18,320,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
573243,22,2,13,450,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1
146814,30,3,25,278,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
380126,4,2,16,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
359700,10,1,7,200,0,2,1,2,3,3,0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,1,1,0,0,0,3
41116,30,2,14,272,0,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
512635,20,2,16,405,1,3,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4
339539,27,3,16,360,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
82068,27,2,12,405,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
368989,40,3,21,286,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
186974,2,3,18,270,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
580431,20,2,17,340,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
572863,12,2,18,600,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
276358,9,2,20,336,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
186733,7,1,6,345,2,2,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
83608,60,2,16,214,0,2,1,2,2,3,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
208641,5,2,16,560,1,2,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
174029,25,2,12,360,1,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
209628,8,2,14,220,0,3,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,1
9511,9,2,12,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
392431,6,1,8,380,1,1,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
120112,41,2,18,650,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
402536,42,2,25,450,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
365307,22,2,20,370,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
296242,22,3,20,518,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
535434,2,2,10,403,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
492519,15,2,18,360,0,2,2,2,2,3,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
349333,15,2,20,700,1,1,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,4
59930,5,2,14,254,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
23832,43,3,24,760,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
239127,15,2,14,300,0,2,1,1,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
195958,12,2,15,300,0,3,1,2,1,3,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,4
178015,19,1,6,160,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
164445,30,2,16,1050,0,2,1,2,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
92805,20,2,15,550,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234108,13,1,7,713,0,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
366436,6,2,22,436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,2
174878,19,2,22,450,0,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
355944,30,2,18,465,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
198164,3,1,14,308,0,3,2,2,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
136827,40,4,24,600,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
205877,2,2,20,410,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1
367749,6,2,18,176,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
158430,31,1,10,300,2,1,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,1,4
160987,15,1,9,642,0,1,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
584369,17,1,9,650,0,2,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
304258,30,2,14,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,4
286252,3,3,20,300,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
256108,6,2,18,345,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
208572,20,2,12,364,1,3,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
135361,60,3,22,800,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
46826,6,2,13,270,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
393578,2,1,12,350,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
2333,27,2,14,385,0,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
458992,4,1,7,452,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
335626,26,3,16,315,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
346634,32,3,21,549,0,1,1,1,2,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
